1633138611039107584,0,0,0,0
1633138611076541952,50,60,18,35
1633138611117863680,50,60,17,35
1633138611160758272,50,60,17,35
1633138611201068288,50,60,17,35
1633138611239943168,50,60,14,35
1633138611278753536,50,60,14,35
1633138611317844224,50,60,13,35
1633138611356577024,50,60,14,35
1633138611395041024,50,60,14,35
1633138611433667072,50,60,13,35
1633138611473170176,50,60,14,35
1633138611512389120,50,60,10,34
1633138611552844032,50,60,9,34
1633138611593976064,50,60,10,34
1633138611635006464,50,60,10,34
1633138611674595072,50,60,10,34
1633138611713145088,50,60,10,34
1633138611752048128,50,60,10,34
1633138611790633728,50,60,7,34
1633138611829240320,50,60,6,34
1633138611867969280,50,60,6,34
1633138611906634496,50,60,6,34
1633138611945218816,50,60,6,34
1633138611984128000,50,60,6,34
1633138612022755072,50,60,6,34
1633138612061768192,50,60,6,34
1633138612100492544,50,60,5,33
1633138612139166720,50,60,5,34
1633138612177826048,50,60,5,34
1633138612216319232,50,60,5,33
1633138612254962432,50,60,5,34
1633138612293640960,50,60,5,34
1633138612332461824,50,60,5,33
1633138612371006208,50,60,8,33
1633138612409643520,50,60,7,33
1633138612448421632,50,60,8,33
1633138612486976256,50,60,8,33
1633138612525550080,50,60,8,33
1633138612564216320,50,60,8,33
1633138612602984192,50,60,8,33
1633138612641605632,50,60,8,33
1633138612681044736,50,60,15,33
1633138612719591424,50,60,16,33
1633138612758514944,50,60,16,33
1633138612797045760,50,60,16,33
1633138612835524352,50,60,16,33
1633138612874298624,50,60,16,33
1633138612912907008,50,60,16,33
1633138612951474944,50,60,21,33
1633138612990183936,50,60,23,33
1633138613028740096,50,60,23,33
1633138613067210240,50,60,23,33
1633138613105938432,50,60,28,33
1633138613144992768,50,60,28,33
1633138613183641856,50,60,28,33
1633138613222470400,50,60,28,33
1633138613261275392,50,60,28,33
1633138613299894272,50,60,28,33
1633138613338662144,50,60,28,33
1633138613377533696,50,60,33,33
1633138613416294400,50,60,35,33
1633138613455065856,50,60,35,33
1633138613494192384,50,60,35,33
1633138613533238272,50,60,35,33
1633138613572449792,50,60,35,33
1633138613611393536,50,60,35,33
1633138613649857024,50,60,37,33
1633138613688576768,50,60,40,33
1633138613727310592,50,60,40,33
1633138613766006272,50,60,40,33
1633138613804637696,50,60,40,33
1633138613843398912,50,60,40,33
1633138613882119680,50,60,40,33
1633138613920557824,50,60,41,33
1633138613959234816,50,60,43,33
1633138613997939968,50,60,43,33
1633138614036644352,50,60,43,33
1633138614075275776,50,60,43,33
1633138614114089216,50,60,43,33
1633138614152734976,50,60,43,33
1633138614191626752,50,60,43,33
1633138614230518784,50,60,45,33
1633138614269265408,50,60,45,33
1633138614307979008,50,60,45,33
1633138614346613504,50,60,45,33
1633138614385362432,50,60,45,33
1633138614424129024,50,60,45,33
1633138614462718976,50,60,45,33
1633138614501479680,50,60,45,33
1633138614540230144,50,60,46,33
1633138614579585536,50,60,46,33
1633138614618273024,50,60,46,33
1633138614656972800,50,60,45,33
1633138614695633152,50,60,46,33
1633138614734237696,50,60,45,33
1633138614772887552,50,60,46,33
1633138614811649536,50,60,46,33
1633138614850376704,50,60,46,33
1633138614889308160,50,60,46,33
1633138614928134144,50,60,46,33
1633138614966821376,50,60,46,33
1633138615005596928,50,60,46,33
1633138615044379648,50,60,46,33
1633138615083594496,50,60,47,33
1633138615122914304,50,60,47,33
1633138615161884672,50,60,47,33
1633138615201135360,50,60,47,33
1633138615240098560,50,60,47,33
1633138615279154688,50,60,47,33
1633138615317773312,50,60,47,33
1633138615356530176,50,60,47,33
1633138615395457536,50,60,47,33
1633138615434531840,50,60,47,33
1633138615473841408,50,60,47,33
1633138615513014528,50,60,47,33
1633138615551795200,50,60,47,33
1633138615591124480,50,60,47,33
1633138615629930496,50,60,47,33
1633138615669067264,50,60,47,33
1633138615707896064,50,60,47,33
1633138615746718208,50,60,47,33
1633138615785621504,50,60,47,33
1633138615824882944,50,60,47,33
1633138615863808768,50,60,47,33
1633138615904014848,50,60,47,33
1633138615944458240,50,60,48,33
1633138615984520448,50,60,47,33
1633138616023346432,50,60,47,33
1633138616062556416,50,60,48,33
1633138616101550080,50,60,47,33
1633138616140827392,50,60,48,33
1633138616179839232,50,60,48,33
1633138616219058432,50,60,48,33
1633138616258049280,50,60,47,33
1633138616296994304,50,60,48,33
1633138616335783680,50,60,48,33
1633138616374441472,50,60,48,33
1633138616413263360,50,60,48,33
1633138616453052160,50,60,48,33
1633138616491838976,50,60,47,33
1633138616530714624,50,60,48,33
1633138616569706240,50,60,48,33
1633138616609359360,50,60,47,33
1633138616648460032,50,60,47,33
1633138616687390208,50,60,48,33
1633138616726225920,50,60,47,33
1633138616765109248,50,60,47,33
1633138616804563200,50,60,47,33
1633138616843396864,50,60,47,33
1633138616882917888,50,60,47,33
1633138616921979648,50,60,47,33
1633138616961008896,50,60,47,33
1633138616999916800,50,60,47,33
1633138617039103744,50,60,47,33
1633138617077977856,50,60,47,33
1633138617116950016,50,60,47,33
1633138617156039168,50,60,47,33
1633138617194883072,50,60,47,33
1633138617233719808,50,60,47,33
1633138617272632832,50,60,47,33
1633138617311374336,50,60,47,33
1633138617350121984,50,60,47,33
1633138617389447168,50,60,47,33
1633138617428139520,50,60,47,33
1633138617467275776,50,60,47,33
1633138617505826304,50,60,47,33
1633138617545100544,50,60,47,33
1633138617583952640,50,60,47,33
1633138617622909952,50,60,47,33
1633138617661782528,50,60,47,33
1633138617700663552,50,60,47,33
1633138617739387392,50,60,47,33
1633138617778198272,50,60,47,33
1633138617817051392,50,60,47,33
1633138617856289792,50,60,47,33
1633138617895185152,50,60,47,33
1633138617933996288,50,60,47,33
1633138617972780800,50,60,47,33
1633138618011811072,50,60,47,33
1633138618050764800,50,60,47,33
1633138618090052096,50,60,47,33
1633138618131341824,50,60,47,33
1633138618173831936,50,60,47,33
1633138618215411456,50,60,47,33
1633138618254367488,50,60,47,33
1633138618293173504,50,60,47,33
1633138618333184768,50,60,47,33
1633138618371949056,50,60,47,33
1633138618410803456,50,60,47,33
1633138618449656832,50,60,47,33
1633138618488722432,50,60,47,33
1633138618527591936,50,60,47,33
1633138618566345728,50,60,47,33
1633138618605132800,50,60,47,33
1633138618644111616,50,60,47,33
1633138618683262464,50,60,47,33
1633138618722338304,50,60,47,33
1633138618761365248,50,60,47,33
1633138618800314112,50,60,47,33
1633138618839331328,50,60,47,33
1633138618878115840,50,70,47,33
1633138618918244608,50,70,47,33
1633138618959667968,50,70,47,33
1633138619000828672,50,70,47,33
1633138619039933696,50,70,47,33
1633138619078907904,50,70,47,33
1633138619117963520,50,70,47,33
1633138619156987648,50,70,47,33
1633138619195921408,50,70,47,33
1633138619234957312,50,70,47,33
1633138619273950208,50,70,47,33
1633138619313139456,50,70,47,33
1633138619352476416,50,70,47,33
1633138619391511552,50,70,47,33
1633138619430637312,50,70,47,33
1633138619469655808,50,70,47,33
1633138619508777984,50,70,47,33
1633138619547859712,50,70,47,33
1633138619586999040,50,70,47,33
1633138619626034944,50,70,47,33
1633138619665167616,50,70,47,33
1633138619704427520,50,70,47,33
1633138619743400704,50,70,47,33
1633138619782381568,50,70,47,33
1633138619821257472,50,70,47,33
1633138619859979008,50,70,47,33
1633138619898892544,50,70,47,33
1633138619937910528,50,70,47,34
1633138619977220096,50,70,47,33
1633138620016122368,50,70,47,33
1633138620055476736,50,70,47,33
1633138620094338304,50,70,47,34
1633138620133729536,50,70,47,34
1633138620173330688,50,70,47,33
1633138620212811008,50,70,47,33
1633138620252916992,50,70,47,34
1633138620292234496,50,70,47,34
1633138620331557888,50,70,47,34
1633138620370972928,50,70,47,34
1633138620410353664,50,70,47,34
1633138620452403200,50,70,47,34
1633138620495497216,50,70,47,34
1633138620535057664,50,70,47,34
1633138620573903360,50,70,47,33
1633138620612670976,50,70,47,33
1633138620651513088,50,70,47,34
1633138620690202880,50,70,47,34
1633138620729014272,50,70,47,33
1633138620767744768,50,70,47,34
1633138620806542848,50,70,47,34
1633138620845233152,50,70,47,34
1633138620883982080,50,70,47,34
1633138620922659840,50,70,47,33
1633138620961511168,50,70,47,34
1633138621000146688,50,70,47,34
1633138621040837632,50,70,47,33
1633138621079608320,50,70,47,33
1633138621118467072,50,70,47,34
1633138621157188608,50,70,47,34
1633138621195982336,50,70,47,33
1633138621235727616,50,70,47,34
1633138621276248832,50,70,47,34
1633138621316600320,50,70,47,34
1633138621355421696,50,70,47,34
1633138621394345472,50,70,47,34
1633138621433217280,50,70,47,34
1633138621472177920,50,70,47,34
1633138621510922240,50,70,47,34
1633138621549764864,50,70,47,34
1633138621588608000,50,70,47,34
1633138621627619072,50,70,47,34
1633138621666561792,50,70,47,34
1633138621705577728,50,70,47,34
1633138621744467200,50,70,47,34
1633138621783331072,50,70,47,34
1633138621822275840,50,70,47,34
1633138621861520896,50,70,47,34
1633138621900479488,50,70,47,34
1633138621939453952,50,70,47,34
1633138621978465536,50,70,47,34
1633138622017334528,50,70,47,34
1633138622057025280,50,70,47,34
1633138622096146944,50,70,47,34
1633138622135372800,50,70,47,34
1633138622174530048,50,70,46,34
1633138622213250048,50,70,46,34
1633138622252250880,50,70,46,34
1633138622291383552,50,70,46,34
1633138622330450688,50,70,46,34
1633138622369503488,50,70,46,34
1633138622408577536,50,70,46,34
1633138622447626240,50,70,46,34
1633138622486700800,50,70,46,34
1633138622525774080,50,70,46,34
1633138622564756480,50,70,46,33
1633138622603845376,50,70,46,34
1633138622642930944,50,70,46,34
1633138622681993216,50,70,46,33
1633138622721157632,50,70,46,34
1633138622760273920,50,70,46,34
1633138622799390976,50,40,46,34
1633138622838275840,50,40,46,34
1633138622877129472,50,40,46,34
1633138622916038656,50,40,46,34
1633138622954975232,50,40,46,34
1633138622993888768,50,40,46,34
1633138623032691456,50,40,46,34
1633138623071636224,50,40,46,34
1633138623110392320,50,40,46,34
1633138623149292544,50,40,46,34
1633138623188135424,50,40,46,34
1633138623227049728,50,40,46,34
