1633138138184108800,0,0,0,0
1633138138221604864,50,50,62,35
1633138138260321536,60,50,63,35
1633138138298870272,60,50,63,35
1633138138337690624,60,50,63,35
1633138138376536064,60,50,63,35
1633138138415380480,60,50,62,35
1633138138454064128,60,50,62,35
1633138138492924416,60,50,62,35
1633138138531729664,60,50,62,35
1633138138570916608,60,50,62,35
1633138138609909760,60,50,62,35
1633138138649057024,60,50,62,35
1633138138687748864,60,50,60,35
1633138138726426112,60,50,60,35
1633138138765102848,60,50,60,35
1633138138803770624,60,50,60,35
1633138138842373120,60,50,58,35
1633138138881008896,60,50,58,35
1633138138919727360,60,50,58,35
1633138138958423808,60,50,58,35
1633138138997243136,60,50,58,35
1633138139036310784,60,50,58,35
1633138139075847936,60,50,58,35
1633138139115624448,60,50,55,35
1633138139154647808,60,50,54,35
1633138139193511936,60,50,54,35
1633138139232383744,60,50,54,35
1633138139270983168,60,50,54,35
1633138139309673728,60,50,54,35
1633138139348329984,60,50,54,35
1633138139387123200,60,50,53,35
1633138139425549824,60,50,50,35
1633138139464222208,60,50,50,35
1633138139503057920,60,50,50,35
1633138139541966592,60,50,50,35
1633138139580537600,60,50,50,35
1633138139619160832,60,50,50,35
1633138139657866496,60,50,50,35
1633138139696602368,60,50,46,35
1633138139735440896,60,50,45,35
1633138139773987840,60,50,45,35
1633138139813239552,60,50,45,35
1633138139852070144,60,50,45,35
1633138139890792960,60,50,45,35
1633138139929307648,60,50,45,35
1633138139968020736,60,50,42,35
1633138140006598912,60,50,42,35
1633138140045415680,60,50,43,35
1633138140084121088,60,50,42,35
1633138140122633984,60,50,43,35
1633138140161358336,60,50,43,35
1633138140200055552,60,50,43,35
1633138140238682624,60,50,44,35
1633138140277379072,60,50,44,35
1633138140315917312,60,50,44,35
1633138140354609152,60,50,44,35
1633138140393225472,60,50,44,35
1633138140431770368,60,50,44,35
1633138140470489088,60,50,44,35
1633138140509123584,60,50,44,35
1633138140547586560,60,50,47,35
1633138140586159872,60,50,47,35
1633138140624631040,60,50,47,35
1633138140663159296,60,50,47,35
1633138140701988608,60,50,47,35
1633138140740669440,60,50,47,35
1633138140779460864,60,50,47,35
1633138140818200576,60,50,49,35
1633138140856667904,60,50,49,35
1633138140895988736,60,50,49,35
1633138140935257600,60,50,49,35
1633138140975211520,60,50,49,35
1633138141014679552,60,50,49,35
1633138141053243648,60,50,49,35
1633138141092635648,60,50,50,35
1633138141132116480,60,50,51,35
1633138141172101888,60,50,51,35
1633138141211164672,60,50,51,35
1633138141250155264,60,50,50,35
1633138141289507072,60,50,51,35
1633138141329382144,60,50,51,35
1633138141368409856,60,50,51,35
1633138141407746048,60,50,52,35
1633138141447058176,60,50,52,35
1633138141486548480,60,50,52,35
1633138141526087168,60,50,51,35
1633138141564857344,60,50,51,35
1633138141604156672,60,50,52,35
1633138141643039232,60,50,51,35
1633138141682067456,60,50,52,35
1633138141722403840,60,50,52,35
1633138141761265664,60,50,52,35
1633138141800039424,60,50,52,35
1633138141838925824,60,50,52,35
1633138141877747968,60,50,52,35
1633138141916637440,60,50,52,35
1633138141955480320,60,50,52,35
1633138141994422016,60,50,52,35
1633138142033283840,60,50,52,35
1633138142072098560,60,50,52,35
1633138142110940928,60,50,52,35
1633138142149665792,60,50,52,35
1633138142188579072,60,50,52,36
1633138142227429888,60,50,52,36
1633138142266250752,60,50,52,35
1633138142305035008,60,50,53,36
1633138142343869952,60,50,52,36
1633138142382689280,60,50,53,35
1633138142421541376,60,50,53,36
1633138142460313856,60,50,52,36
1633138142499120640,60,50,53,36
1633138142537876736,60,50,53,36
1633138142576688896,60,50,53,36
1633138142615426304,60,50,53,35
1633138142654243072,60,50,53,36
1633138142693116416,60,50,53,36
1633138142731998976,60,50,53,35
1633138142771009024,60,50,53,36
1633138142810877440,60,50,53,36
1633138142850011904,60,50,53,36
1633138142889529344,60,50,53,36
1633138142929624576,60,50,53,36
1633138142968895232,60,50,53,36
1633138143008115200,60,50,53,35
1633138143047163392,60,50,53,36
1633138143086703872,60,50,53,36
1633138143126471680,60,50,53,35
